session_id,target
83,1.8942957676668034e-06
84,0.18096598899690725
85,0.00034460854727099956
86,0.00015810453711358744
87,0.00015431176729281592
88,0.0031569398810246474
89,0.0040015694946324626
90,0.09510709705479668
91,4.5546478262042797e-05
92,5.649631691014251e-06
93,0.0012306625263937407
94,0.0033846186600609823
95,0.009941490884330627
96,1.784114459825058e-06
97,3.445078013465485e-05
98,0.00017352687230882114
99,0.0003182572593153075
100,1.103136437490873e-05
101,0.00010958604251887544
102,0.04051630398488175
103,0.020838030028070605
104,0.00327357160016591
105,0.00011853353814402854
106,0.0009289385882661039
107,0.0007471968843982029
108,6.359280123189462e-05
109,0.00022901576863027206
110,0.0003565586509367266
111,0.0006344464821990123
112,1.6936595362816432e-05
113,0.00035754096067402546
114,0.0001208698024137453
115,3.0807869514831174e-05
116,0.00046056258927147035
117,0.0039802958950623975
118,0.0028298427997228027
119,0.00027207003327749146
120,0.0009993133781074975
121,0.00014324258836848162
122,0.0005390482461833516
123,0.0008200819874205244
124,6.240803099982446e-06
125,0.0026371507987510527
126,3.154742049851655e-06
127,4.8535283484123486e-08
128,0.001027328412411958
129,0.00013990055779139208
130,0.00014679080919170545
131,0.004890704920491712
132,0.0029274040735293616
133,7.680107516070089e-05
134,4.435594439047844e-05
135,2.110739817404073e-05
136,4.480687018143053e-05
137,0.0007814942123325993
138,0.00015828009779182594
139,4.972011132831133e-06
140,0.002581897524316042
141,3.5408278639766026e-07
142,0.0008913641477329184
143,7.55494936660444e-05
144,0.00017209824997374234
145,1.3755793074838362e-06
146,0.01153919801634804
147,0.0037933115952113513
148,0.00468017451941843
149,0.002866818407060308
150,0.0020585401100240677
151,2.738839364660146e-05
152,0.028589171865850495
153,0.0019533418544562253
154,0.0334897612406999
155,1.1285747437225349e-05
156,0.00020457820373901965
157,0.0006410617027458591
158,3.408690767960992e-05
159,2.690797175233477e-06
160,0.0012235313146522731
161,0.0002162056882823511
162,4.374602870110612e-05
163,0.00010827646022404979
164,0.00024408129414081652
165,5.7449362251100205e-06
166,1.57741761090938e-05
167,0.006041044473832193
168,0.00126419088956801
169,8.172706304405477e-05
170,1.2548256427090706e-05
171,0.016651210626228333
172,0.00031292355723185506
173,0.00018176557562892432
174,0.0010134550828930443
175,0.048078577339629704
176,0.00086732812656797
177,0.015935389156152186
178,3.097189055116792e-07
179,5.6228823746466015e-05
180,0.0007807985325955007
181,0.0005428784948870709
182,0.013022261020799423
183,0.0005631511314296329
184,0.00010883274445153146
185,0.00012019915603755314
186,0.0005805933589430622
187,7.552503065927914e-05
188,2.5846245248208366e-06
189,0.00011104426022924388
190,8.487826406579463e-06
191,0.0030722442388252114
192,0.001177363590449525
193,0.00016109748587164657
194,0.017941494949625294
195,6.461488403329648e-05
196,3.0067362666749258e-05
197,0.001557056400971262
198,0.0015613693683921806
199,0.007063433327184805
200,0.00011823715673240024
201,0.00022480320532966002
202,0.0004966716341742155
203,3.154742049851655e-06
204,0.0025527953804145437
205,0.00018423353703038314
206,2.0327442860880135e-08
207,0.0005758066789595341
208,0.0011320533064531951
209,7.408096419083665e-05
210,0.0016256204485575031
211,0.00043116703049345166
212,0.01140223751633554
213,1.5217339652393237e-05
214,0.0005508681268757937
215,0.0014074131575195054
216,0.0053267634831726885
217,0.0067421834070387635
218,0.001324629753832332
219,0.007784112054520821
220,7.108327698828526e-05
221,0.0038313461346745617
222,6.070310098896562e-05
223,0.0382533722020712
224,0.003693968768021876
225,0.014690918931032092
226,0.002764368373330054
227,8.679826221822118e-05
228,9.684982288703334e-06
229,5.096891437247869e-05
230,0.0013770070261780755
231,3.128700014912403e-05
232,2.8475855325629e-05
233,0.0002091775241311346
234,0.00016728561386189657
235,8.17605204190307e-06
236,0.039820342227559445
237,0.015255131588400733
238,0.00012125857857164855
239,0.000410130428628611
240,0.0019292769408073718
241,3.881620414153467e-06
242,7.956655096172376e-08
243,7.741632354733369e-08
244,4.20992746176344e-05
245,0.0001347569165284298
246,3.4518936160082536e-06
247,0.028449444107775647
248,0.00033833210145061077
249,4.637455587679139e-05
250,0.00038460848314791094
251,0.01982971808403268
252,0.0007542919917579832
253,0.0007158961281232024
254,0.014690918931032092
255,0.0012932551262262312
256,1.5841861831152735e-06
257,0.00026461297961857306
258,0.0020739783116204696
259,0.0029876771625660984
260,0.021290892172298393
261,0.00024091743347829034
262,0.06732353325262232
263,2.8621309396137405e-05
264,0.0037650474240172606
265,0.0001737936518004942
266,0.00013256300595006632
267,6.719909575725884e-11
268,6.751487154826408e-06
269,1.1770257489941738e-05
270,0.00032986666014741075
271,0.00022002886918805344
272,7.784564750953267e-05
273,0.0005132974299833428
274,0.0009690454306046034
275,0.001974317999322481
276,4.025350893676365e-06
277,7.750259611226548e-05
278,0.00046364169008397297
279,0.00013615042602504654
280,0.002043129145435589
281,5.044181559257781e-05
282,0.002456728349929245
283,0.00016680937978346026
284,4.974321388247378e-06
285,0.00018633318652903384
286,3.758651383113531e-06
287,0.004069494483207504
288,5.609844056927756e-06
289,0.001062707189630071
290,0.00036522331964912967
291,0.0013524045898743572
292,0.0004694384651760451
293,0.006841253698609463
294,1.5044650817926075e-05
295,0.0006802692525190433
296,3.291887751441845e-05
297,0.0028126681033356317
298,7.89204186164862e-05
299,2.4752751023843733e-06
300,4.3009429387853914e-05
301,0.0001223537714945598
302,7.541790370240201e-05
303,1.0612788314329517e-05
304,0.00029430749352379323
305,0.0333397036385392
306,1.2454418544569174e-05
307,0.00012523920228679146
308,0.0002150619042229452
309,0.002060072333616342
310,1.4258637843683261e-05
311,0.00018223967493970528
312,0.04006109655343679
313,0.0003767069540450691
314,2.7472478645910894e-05
315,0.000255820138052738
316,1.1978522149028633e-06
317,0.00010683211744511744
318,2.7682941031795676e-05
319,0.0017897648480754472
320,0.0012683727279512605
321,0.0027000244185520165
322,0.00035985103081130165
323,0.0002717060426048091
324,0.000979446297846901
325,0.0006645605442267631
326,0.002066928598574443
327,0.00011746507966299478
328,0.002999576321838134
329,0.0005390482461833516
330,5.872331235313707e-06
331,0.000819673146586532
332,0.019283007198963274
333,0.4337479644628888
334,0.0002009689034953064
335,3.2190343442038e-05
336,0.0001639436899635024
337,0.005275850153916083
338,0.005420242352503355
339,0.00020608330456356805
340,0.00016289424459469575
341,4.437084965052632e-06
342,0.0015246465989684466
343,0.003010053864226218
344,0.0004211456010312646
345,2.2428574793823062e-05
346,0.000153605561482521
347,0.031641287760862516
348,0.00019373905306087886
349,9.695801068378372e-05
350,0.007577734493685022
351,5.701371392620078e-05
352,0.0009773767849577696
353,0.06626518083216021
354,0.0005386434067837112
355,0.00027641619876987456
356,0.006066458963077019
357,2.7612473026612515e-05
358,1.0866165073961928e-06
359,0.048160968374178374
360,0.00011672841976086269
361,0.017131069036408503
362,0.0010285989001731755
363,0.0001993400782426414
364,0.04184848457862867
365,5.990136121088074e-07
366,4.4008871050281617e-07
367,5.023773822383572e-05
368,0.009542223347492886
369,0.008635462214637539
370,0.0007968428578633465
371,0.001696271109606017
372,0.0002155314539623432
373,3.172016096692407e-06
374,5.906655243866121e-08
375,0.0023397032726993087
376,0.00016828279526306608
377,0.0008781861730339248
378,6.27380933652453e-07
379,0.0001791713412759034
380,0.003061053328737996
381,0.00039725936829113176
382,0.001975138489448492
383,1.2799500067460452e-06
384,0.0028213599859762887
385,0.0009894672908044276
386,5.310662542718549e-06
387,0.00088541143696264
388,6.911360723396267e-05
389,8.896768126637543e-06
390,0.0005179367679274554
391,9.723855635131283e-05
392,0.0007382824935946766
393,0.00010870982012369201
394,0.00010170481621405765
395,0.0023474471785698684
396,0.0011686965510130775
397,0.00012530578404792856
398,0.0004037581424148795
399,4.305976371313729e-08
400,9.665958269289384e-05
401,6.992720600002406e-07
402,0.00013249493814930464
403,5.3488610650581174e-05
404,0.0019336954548958578
405,1.2809128779952653e-05
406,0.01572670942725172
407,0.0021172268563788206
408,5.668727126833923e-05
409,0.0009396520266211711
410,2.775226323714466e-05
411,0.00017163142651389467
412,4.716475726886905e-05
413,0.0006156029909504129
414,2.2429575967460224e-05
415,3.7421357631073283e-07
416,0.0022477622628762177
417,0.00017859949535912393
418,1.5154438346253832e-06
419,7.03736224492659e-06
420,5.949712920115487e-05
421,9.121209387792283e-05
422,0.00010469316342820491
423,3.805724965376501e-05
424,7.870785192392879e-05
425,1.2217874407442977e-06
426,0.4629041791891031
427,6.1003158039255834e-05
428,1.6437377138488336e-08
429,0.04461073961713758
430,0.00031203474072106455
431,0.00010781320931957925
432,0.00933311137941869
433,1.5184774481178544e-05
434,0.0016481484256792652
435,0.0021739331391502736
436,0.0008530225511469506
437,0.003538649944984027
438,0.00339274147088615
439,0.00012700494125977903
440,5.561292433782074e-09
441,7.29956838571363e-05
442,0.0034774094304655394
443,1.1555029281707508e-05
444,0.00047179510853796313
445,0.01911106450821409
446,0.002410519706764374
447,2.8612220905068224e-05
448,0.00037107416581746034
449,0.010308720109567023
450,0.0007798668194728454
451,4.53844339963114e-05
452,0.00787324303608338
453,0.0010192239290747658
454,2.0329975294955324e-07
455,0.0013254367727242378
456,3.440935022662603e-05
457,0.002410643616535293
458,1.8513453977320793e-05
459,8.851269959177138e-05
460,0.06637195451459131
461,6.336645214989194e-05
462,0.00020964375055448933
463,9.049532856970405e-06
464,0.00670870276807997
465,0.00026776869856662386
466,4.397104300445062e-05
467,0.0020531810728572643
468,3.447646182229664e-06
469,0.0035816581700606714
470,0.007289992903757046
471,0.02045014645620201
472,3.7803449157836315e-05
473,0.0017405050060661266
474,7.249037734003096e-07
475,0.005907417800808863
476,2.1015984364755698e-06
477,0.002875156439447837
478,4.789982274151795e-05
479,0.01819826573392375
480,7.45595846435136e-05
481,0.0004891136578414875
482,0.0154923718412279
483,0.0001977276159308475
484,0.00022172476131978168
485,0.008909826601353943
486,7.590043471630271e-05
487,0.00013287178906222
488,0.00046810778897310516
489,0.0004084361759867849
490,1.7946959422521424e-05
491,0.004698945608328346
492,8.574559409414356e-05
493,5.5620995134450564e-05
494,3.657323741432424e-06
495,8.104792662206319e-05
496,0.009198941160388559
497,3.921902350507935e-05
498,9.770836827690336e-05
499,1.0192009360855863e-09
500,0.0001916253418122699
501,0.029288355824883133
502,0.0018651731491546991
503,0.0010112574052930717
504,6.634118044000265e-05
505,3.203138009828084e-05
506,0.0001357292238473272
507,0.013168860521165691
508,0.0006637793923746376
509,1.6600269961708248e-06
510,0.00014603612159420838
511,3.8992709725415355e-08
512,0.0005213369168824876
513,8.559408320350861e-05
514,0.004714975524611742
515,0.003320553963889512
516,0.011338517612372843
517,0.002952225784972921
518,0.00012428477913520314
519,0.015408996439177232
520,3.7485058477651674e-05
521,0.002555787216946555
522,0.09127120123102786
523,6.399778317797785e-06
524,0.0017423610771784318
525,0.0832172400361242
526,0.0009624288619603384
527,0.00010571034920172174
528,0.005263152008451016
529,0.005168856463755973
530,6.51578674918208e-05
531,0.0007315611633619648
532,0.002160498641695743
533,1.8253037624843138e-06
534,0.03650837046521085
535,2.231093935976198e-06
536,0.07745681560698846
537,0.00034386469697552855
538,0.0003818217067424361
539,0.0012304169390748264
540,1.52625703501275e-05
541,5.428844642707972e-05
542,0.00023493863140341072
543,0.0006344239735850424
544,0.0002840076462318688
545,0.0004081373920325521
546,0.0007139031524431173
547,0.0038483653055498045
548,7.408697408427755e-05
549,0.00251812245626213
550,3.5458640034329936e-05
551,0.020137449976440274
552,0.014288983831484341
553,1.5725837772442406e-07
554,1.8943295304487238e-05
555,1.7638184093384258e-06
556,0.005790261179615297
557,0.0002908433128634634
558,2.2603704184336717e-05
559,1.6344073607254164e-05
560,0.0006888563721591098
561,0.0003367780753906114
562,0.0011757174443041585
563,0.00042870723176931144
564,0.001056485805387279
565,0.0006238856915114421
566,0.00020791488843921517
567,0.00016290944594168582
568,0.0018794557537190448
569,0.0037509220463053865
570,0.0012854148518916515
571,7.803995518108431e-05
572,0.04393275414123292
573,0.00014495397685155732
574,9.140406986741026e-06
575,2.9620463961549465e-05
576,0.001181392504214939
577,0.0003596124392412977
578,2.0928828269540502e-05
579,0.0005872716261829291
580,0.000152478513371477
581,0.015784155918903184
582,5.626698523238042e-05
583,7.013951410670245e-05
584,0.10725545939059376
585,9.960428985287393e-06
586,0.006572648790553056
587,0.0031659752310223294
588,0.0015154146691656485
589,0.0008210256073360965
590,2.821088959951831e-06
591,9.78539616896271e-05
592,1.3755793074838362e-06
593,2.328617935783334e-08
594,5.003017417467368e-05
595,0.00027946157982717727
596,0.0021235909345330307
597,0.0010674755961779503
598,3.8307558107252375e-06
599,0.0021408809322707844
600,0.00024124972393822062
601,0.002143916923293015
602,0.007498613063595719
603,2.3754007487041457e-05
604,6.625572352204191e-06
605,0.005340838256321322
606,0.004591007064564062
607,0.0029705961430761835
608,3.33033721027037e-05
609,8.892663945373283e-05
610,3.38879137651211e-07
611,0.0008712466042390491
612,0.0006703043160734601
613,0.00012521594058274887
614,0.0010393119287679094
615,0.00031815687077707696
616,1.6006002807564045e-05
617,0.00011253271239769221
618,0.00034902034431665664
619,3.503914449709623e-05
620,0.0016758992203551924
621,8.475427629451957e-05
622,0.0541584254467354
623,0.0008949273501652983
624,1.4283604297061585e-06
625,0.08124069403636855
626,0.002275290062218475
627,4.026917389890812e-06
628,3.5324488624983247e-07
629,0.0008898205301470964
630,7.24701581197264e-05
631,0.00010075915168710491
632,0.00011434942346755808
633,0.030017189946952273
634,0.0042537474185873475
635,3.896274891993651e-06
636,0.0020699179042810182
637,1.3171830160973746e-05
638,6.217456051649859e-05
639,2.3882748685625446e-06
640,5.74761978399894e-08
641,4.424208706311637e-05
642,0.00021725869858608984
643,0.0007737721153959271
644,0.005450089027799507
645,0.05005698299189307
646,0.00043391452007198773
647,0.0007446864152056839
648,0.0004856328690395384
649,7.78240275160478e-05
650,2.4256693818357394e-05
651,0.00030437121668978694
652,0.0025824505265985343
653,0.001094049119929111
654,7.256594276429263e-05
655,0.0003740656836856154
656,0.029303770620780645
657,8.179400987252267e-07
658,0.0002433343255688952
659,0.0003321250393723303
660,0.003022097231107965
661,0.00010415783131423048
662,4.6451569739700615e-05
663,2.612828252716622e-05
664,0.000341366941568746
665,3.4094376504353875e-06
666,0.0014196110257923028
667,0.12980980688683613
668,0.025047129981518312
669,2.212670912514559e-05
670,0.0005717260297206838
671,0.00871098270122747
672,0.0014639036165638218
673,0.06911851861819093
674,0.00013677775604208902
675,0.015575172020488498
676,0.006116985355024992
677,0.011972686967656826
678,0.029145986324899974
679,2.692033701297521e-06
680,0.000316131623426118
681,0.0028649900693554393
682,0.00014573529197202552
683,0.001696271109606017
684,0.060288224618585226
685,3.323369221412272e-05
686,0.0003636779436791902
687,0.0005390482461833516
688,0.05683352512425014
689,0.027832876513060132
690,0.006527370624132457
691,0.00031732859081932876
692,4.791826189359311e-05
693,0.00015456338691834394
694,0.0009111898992169689
695,0.00044556014487301117
696,0.00010306251473052175
697,7.152675757378882e-05
698,0.0030036458004872174
699,0.0012581420824534098
700,0.00023685802912285978
701,0.00013992877043085376
702,0.0002391719140969958
703,0.009492033231213535
704,0.010463229909975245
705,8.172706304405477e-05
706,0.0015295469122208344
707,1.825989223966843e-05
708,0.0011230919691146302
709,0.24775098945705237
710,2.874967268361085e-05
711,0.00015067284882939428
712,0.008803904145360737
713,0.0014069112797389775
714,0.018035793128987582
715,0.00023068890427935804
716,0.015035929576257255
717,0.0015592298850969182
718,0.00564906917753845
719,0.000976592911343223
720,3.4441646370762994e-06
721,3.266531008215805e-06
722,0.00010446856826791224
723,0.01904374839992583
724,0.00017783882137422725
725,4.202389114236613e-06
726,0.00014838396842741568
727,0.00021830282857604287
728,0.0005611901180911831
729,0.0072339491469570845
730,0.0002718803907934128
731,0.0033281574030456632
732,0.00014472258957812714
733,1.2369484032020123e-05
734,0.0007847397288788476
735,0.04280767539229902
736,1.742355379709577e-08
737,0.00011293483645994776
738,0.0007395647872841445
739,0.0001810612082746634
740,0.021710216015660696
741,0.0016782650240741172
742,0.002105001034049315
743,0.004247610213777855
744,3.853049771090419e-06
745,0.00011442447671821899
746,0.06650460527972983
747,0.00019814845891877181
748,0.00022943959179552622
749,0.2662867514518947
750,7.964665498325974e-05
751,4.407775443932504e-05
752,0.000754914164174239
753,0.0011240665070667382
754,8.094562243520858e-05
755,0.0006438298191107313
756,0.023138688090373977
757,0.0005167079133862393
758,0.0006479342393639116
759,1.3484252758660805e-05
760,3.0466695302690416e-05
761,0.0029699038883290335
762,0.003598470654580749
763,0.00427387244255249
764,0.004692375747018292
765,0.0012380582913423446
766,0.00010240239746071548
767,0.00825753842855511
768,0.00033549511275791005
769,0.0002914694700626943
770,0.012765120721963369
771,0.007314230475361306
772,0.0010450715211074053
773,7.94757870891118e-05
774,0.0023589723676725642
775,0.0009599155923456984
776,0.026281082589279896
777,0.0010827294226267235
778,0.00018664146064168078
779,5.7891538197764224e-06
780,0.0016660816375770407
781,0.0009166099632381045
782,0.05183254994889581
783,0.00205191857022599
784,6.441785418656816e-05
785,3.1622143368980726e-05
786,0.0002399315138951704
787,4.26235408853738e-05
788,1.2633089521184074e-05
789,0.00048538823802384365
790,0.0003959556257674671
791,0.0009049832499947097
792,0.002232181566145457
793,0.0017504383898512411
794,0.0015110560315818916
795,0.00027515322196069634
796,3.1417347479522114e-06
797,0.0041098106325905305
798,0.00016793946370615676
799,2.8858891684051657e-08
800,0.00011607335263188589
801,9.795743372167542e-05
802,0.0028488178341959268
803,1.274488351170587e-05
804,0.0003172984507720596
805,0.0066589763641126416
806,5.899403038229618e-10
807,0.00012963593558153432
808,6.886717634037544e-07
809,0.05441213081724354
810,2.7628378354230687e-05
811,9.252386879879431e-08
812,0.0004574639567312507
813,0.0003868319454998217
814,0.0004080291997087055
815,0.0074235789507749225
816,0.009160627629717453
817,0.005213094414602101
818,0.00017207481903513578
819,3.2464936438221006e-05
820,0.0012979571075750894
821,0.0026291082493480437
822,0.04197498056059801
823,0.02338958635077658
824,7.935628009262119e-05
825,0.0009620161766920141
826,1.8190938610452962e-05
827,0.0020277277789838466
828,6.217456051649859e-05
829,0.0012555608307203362
830,9.000919804071826e-05
831,0.0007471462239485518
832,0.00032363081195869574
833,4.902286136115594e-05
834,1.482010135788873e-05
835,0.0030303445450045575
836,7.747923672675068e-07
837,0.00016071833978312678
838,7.177380821572746e-07
839,0.001014065038594976
840,1.3674007670148054e-05
841,5.559226809595828e-05
842,0.0004695898544397382
843,0.0007250804460846793
844,0.008023017412191396
845,7.387620289352209e-05
846,9.911949437399335e-06
847,4.843500204145378e-06
848,9.04452310935911e-06
849,4.5440305075236854e-05
850,0.0003206111624124875
851,1.804496851744555e-05
852,3.78269606470794e-05
853,0.003068044528836118
854,1.1987738751408643e-05
855,1.203650439842105e-05
856,0.0003670849866871654
857,0.0007084605582143114
858,4.884647978817542e-05
859,0.0032552892352107473
860,2.3240628297812653e-05
861,0.0002672006346621912
862,6.068668119492876e-06
863,0.0003603863912054183
864,0.0036592407647109606
865,0.004896445366888018
866,0.0005270186264304519
867,0.00030133287318836457
868,0.011676820498535712
869,8.213469210828961e-05
870,0.0003010533814247501
871,1.5415492576089798e-05
872,2.390506685324618e-05
873,9.786218480403153e-06
874,0.0003876164783995751
875,0.0010052251498615262
876,0.00029116410021351073
877,0.0002914020652842487
878,0.005557074172806243
879,6.834602204957905e-06
880,0.013157478929423946
881,0.0029671555056521625
882,0.01029140910883592
883,0.03233129641715936
884,0.006584588751503198
885,2.1702801223673586e-05
886,4.64505979262738e-05
887,0.00039331500250819746
888,3.4339491154915896e-05
889,0.00028470342418427427
890,2.9293342765900587e-06
891,0.0005242813277594123
892,0.00010251413474536329
893,0.0007084605582143114
894,0.0029626745992418903
895,0.0014478297697704057
896,0.0026207907680929118
897,3.2624127445985885e-07
898,0.02170626653899285
899,2.371241176918966e-05
900,0.0006745826423174042
901,0.000806897967609249
902,0.00038167545248688904
903,0.00018498980627958925
904,0.002225633157529217
905,0.0027710858042670357
906,5.307683282511979e-05
907,0.006806389108894655
908,0.003928394966445891
909,0.0003885421068365938
910,4.419164856106024e-06
911,4.724920403144011e-05
912,3.1861380872525302e-06
913,0.00013993952593628758
914,0.00423512394110229
915,7.146457454329317e-05
916,2.9551499170986073e-05
917,4.090682631422263e-05
918,0.001965551371389205
919,1.3414610377866888e-05
920,0.0010069797398859404
921,0.005122018679904056
922,8.828907726823419e-06
923,0.0004310916662973794
924,4.2089432761416034e-05
925,0.003044491933317739
926,1.8775835669550558e-06
927,0.002740608938701038
928,0.0030849982913780717
929,0.0001798242124365798
930,0.13932570847498588
931,8.172706304405477e-05
932,0.07228710074042062
933,1.9233634243453455e-05
934,0.00012173667424975866
935,3.4028951178290615e-06
936,0.0037101023247031115
937,1.3885888648583849e-06
938,0.0036906014035755627
939,0.01177899726612827
940,0.00028453099142103675
941,1.9921287881753635e-07
942,9.548910234440924e-06
943,0.0002178054679749622
944,0.0003097720414251203
945,0.010963391831690681
946,6.79767815094223e-05
947,7.884319244343993e-05
948,1.928008634150731e-09
949,1.2054620755918902e-05
950,5.481934282573228e-05
951,0.0008246357375005437
952,2.2918785232867437e-05
953,0.00026648682474574985
954,0.0005581459531928817
955,6.390745007683258e-06
956,4.194200108441056e-05
957,1.7633474388657204e-05
958,0.0061990785073963795
959,0.13873276860078798
960,1.7753898070159555e-06
961,4.443756988712991e-05
962,0.00013367796558559446
963,2.483535395886418e-06
964,0.0004385828402949617
965,5.1620619797175304e-06
966,0.0024054753054406327
967,7.673629127449869e-08
968,0.011269119959502279
969,1.671364740621927e-08
970,0.0009072967607205749
971,3.138274615704341e-05
972,0.0021560220552472487
973,0.0009970667447012983
974,0.002684160726049493
975,0.012950355694307568
976,0.002005406312855091
977,3.195848789002586e-05
978,6.093265706010617e-06
979,0.011733113716112154
980,8.149476673263206e-07
981,1.2378128529804583e-06
982,0.0002784090717914223
983,9.597506993071964e-05
984,0.0005725524583154645
985,0.02408746186079314
986,0.0021863781065248333
987,0.0012759528077508535
988,8.148949651764653e-06
989,0.013493636305866492
990,7.08890150026049e-05
991,7.962687555889012e-05
992,0.0002339131611894615
993,4.6083133024590625e-07
994,0.00015739017928694454
995,1.0576782394931328e-05
996,1.6081180578671545e-06
997,0.0015225514876207496
998,0.005576769246874039
999,0.0025237866449840957
1000,0.03585104236376692
1001,0.0012284639147663895
1002,0.0941848314356597
1003,2.0906275039877627e-06
1004,0.0004620071520723046
1005,0.004308058951734616
1006,0.002922705329844343
1007,0.0004088531390441121
1008,0.0020478965365266708
1009,0.022473614007789244
1010,0.00046454886198605953
1011,8.23959652154829e-05
1012,0.00037496581538439976
1013,0.02051131540182204
1014,0.025100212358708553
1015,3.142207917761139e-06
1016,0.01858111366214343
1017,3.5136714550984216e-05
1018,6.6856336662854695e-06
1019,2.5033835679997382e-05
1020,0.0005942945194124051
1021,6.82869372420982e-05
1022,0.0008010046094859401
1023,1.7415551019654294e-06
1024,3.4715006861456163e-06
1025,0.06897399834878698
1026,0.002228564965750961
1027,1.4473160034999143e-05
1028,6.046817630591205e-05
1029,0.0007139224360923996
1030,0.013670981023836968
1031,0.0023891443008835114
1032,0.005829697976438422
1033,5.936130090151932e-06
1034,0.08942716579795953
1035,2.0652997892439563e-07
1036,0.0051429726428921345
1037,0.0006265995596063542
1038,0.0022393615896718956
1039,0.00026545427606711
1040,0.0004891550057105207
1041,0.0012451842571142768
1042,3.030867699908808e-05
1043,4.433987986484024e-06
1044,0.00021451524276454764
1045,2.0644342117897597e-05
1046,0.00017822097645116841
1047,2.902390429143432e-07
1048,0.08978441175956446
1049,0.0010411577461389362
1050,0.002015966709628903
1051,6.881463951927342e-05
1052,0.0004534617529938808
1053,0.0002219990640367694
1054,0.009678829577135404
1055,0.0015123768813915602
1056,9.815360977494756e-05
1057,3.169175980510936e-05
1058,0.00030867508110839323
1059,1.771775352906735e-05
1060,0.001501200154015227
1061,0.0026814903614155424
1062,0.00018043920475987934
1063,0.0033584953704412423
1064,0.00010099149982705607
1065,2.10151833357465e-05
1066,4.763447032396773e-05
1067,0.0003624481195740972
1068,0.0054759933697857656
1069,0.00013753765930806102
1070,2.623643708977108e-05
1071,0.0012306107716657186
1072,0.003874215530510819
1073,0.00038876179370714867
1074,0.0010210359361050958
1075,0.0006360579450426382
1076,0.004208827836908859
1077,0.0008547634612520874
1078,2.525684334132809e-06
1079,2.8919979300816704e-06
1080,0.003702417940328981
1081,2.7141377927052746e-06
1082,0.00034888124278198825
1083,2.3409568606406897e-06
1084,4.746934093614374e-05
1085,0.004332289917399873
1086,0.010730153570503439
1087,0.01043935945440361
1088,0.00010665493458219889
1089,0.0005261840410898999
1090,6.22242863248647e-07
1091,7.176456240444779e-05
1092,0.0021318810289325863
1093,0.0014139547673366118
1094,0.0005674242257363435
1095,0.00020616585204425307
1096,0.00012276379912749933
1097,0.00018966924444652715
1098,2.8917681046646325e-05
1099,0.008753054042869704
1100,6.249190659694291e-05
1101,0.0005112507668907295
1102,1.6072393958838873e-05
1103,0.0001271792130694962
1104,0.0007157092777867618
1105,0.0015288484297815933
1106,0.0001092456854562495
1107,0.016907450830540013
1108,0.0011189521008880985
1109,1.1702301445800697e-06
1110,0.00024100547373333593
1111,9.800153099680897e-05
1112,0.0003062324739445891
1113,9.707078855423973e-05
1114,0.0007667598368070001
1115,7.08135596283909e-05
1116,0.00020639981586818655
1117,0.002832782221771076
1118,6.385390070929523e-05
1119,6.780901430834254e-05
1120,0.000203588478619647
1121,0.00015488618812086404
1122,5.279816736140792e-05
1123,0.000606263660331867
1124,1.980132594869521e-05
1125,0.0027567887587485185
1126,0.00013731997897411047
1127,0.0028445410154710167
1128,0.10457342822747888
1129,0.0007627296301603272
1130,4.634882481529712e-07
1131,0.00462189389740409
1132,0.0038146559089101174
